id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2023-1125091,2023-07-04,000001,Vente,189000,185,,BD JULES MICHELET,4100,83000,83137,Toulon,83,,,83137000BR0818,,,54,,61,,,,,,,,2,3,Dépendance,,0,,,,,,5.946084,43.115523
2023-1125091,2023-07-04,000001,Vente,189000,185,,BD JULES MICHELET,4100,83000,83137,Toulon,83,,,83137000BR0818,,,54,,61,,,,,,,,2,2,Appartement,54,3,,,,,,5.946084,43.115523
2023-1125094,2023-07-20,000001,Vente,340000,238,,BD GRIGNAN,3460,83000,83137,Toulon,83,,,83137000BV0462,,,22,82.08,41,,,,,,,,2,3,Dépendance,,0,,,,,,5.936986,43.109856
2023-1125094,2023-07-20,000001,Vente,340000,238,,BD GRIGNAN,3460,83000,83137,Toulon,83,,,83137000BV0462,,,22,82.08,41,,,,,,,,2,2,Appartement,87,5,,,,,,5.936986,43.109856
2023-1125095,2023-07-10,000001,Vente,52000,14,,RUE JEAN JAURES,3895,83000,83137,Toulon,83,,,83137000CP0034,,,5,15.87,,,,,,,,,1,2,Appartement,15,1,,,,,,5.926543,43.124738
2023-1125096,2023-07-05,000001,Vente,70000,48,,AV MAL DE LATTRE DE TASSIGNY,4815,83000,83137,Toulon,83,,,83137000BY0007,,,3,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,30,0,,,,,,5.936631,43.116497
2023-1125097,2023-07-11,000001,Vente,125000,68,S,CHE DE PLAISANCE,5845,83200,83137,Toulon,83,,,83137000CY0128,,,36,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.919392,43.130348
2023-1125097,2023-07-11,000001,Vente,125000,68,S,CHE DE PLAISANCE,5845,83200,83137,Toulon,83,,,83137000CY0128,,,44,,60,73.1,,,,,,,2,3,Dépendance,,0,,,,,,5.919392,43.130348
2023-1125097,2023-07-11,000001,Vente,125000,68,S,CHE DE PLAISANCE,5845,83200,83137,Toulon,83,,,83137000CY0128,,,44,,60,73.1,,,,,,,2,2,Appartement,70,3,,,,,,5.919392,43.130348
2023-1125109,2023-07-20,000001,Vente,185000,21,,AV EDOUARD LE BELLEGOU,2518,83000,83137,Toulon,83,,,83137000BZ0119,,,61,73.26,,,,,,,,,1,4,Local industriel. commercial ou assimilé,70,0,,,,,,5.939609,43.119554
2023-1125125,2023-07-19,000001,Vente,287000,98,,AV DU PORT DE PLAISANCE,5907,83000,83137,Toulon,83,,,83137000BY0205,,,390,67.66,391,,,,,,,,2,2,Appartement,63,2,,,,,,5.933054,43.112836
2023-1125126,2023-07-18,000001,Vente,750000,9221,,COR EMILE FABRE,X019,83200,83137,Toulon,83,,,83137000DE0221,,,,,,,,,,,,,0,1,Maison,150,4,S,sols,,,873,5.924156,43.139198
2023-1125127,2023-07-12,000001,Vente,166000,248,,AV DES LICES,4465,83000,83137,Toulon,83,,,83137000AP0243,,,21,,4,74.21,,,,,,,2,3,Dépendance,,0,,,,,,5.937067,43.128324
2023-1125127,2023-07-12,000001,Vente,166000,248,,AV DES LICES,4465,83000,83137,Toulon,83,,,83137000AP0243,,,21,,4,74.21,,,,,,,2,2,Appartement,51,3,,,,,,5.937067,43.128324
2023-1125129,2023-06-27,000001,Vente,65600,34,,BD ROBESPIERRE,6265,83000,83137,Toulon,83,,,83137000CH0359,,,12,,8,27.25,,,,,,,2,2,Appartement,30,1,,,,,,5.948276,43.1238
2023-1125129,2023-06-27,000001,Vente,65600,34,,BD ROBESPIERRE,6265,83000,83137,Toulon,83,,,83137000CH0359,,,12,,8,27.25,,,,,,,2,3,Dépendance,,0,,,,,,5.948276,43.1238
2023-1125131,2023-07-27,000001,Vente,99500,248,,AV COLONEL PICOT,1755,83100,83137,Toulon,83,,,83137000BE0026,,,11,,3,49.33,,,,,,,2,2,Appartement,52,3,,,,,,5.959845,43.126084
2023-1125131,2023-07-27,000001,Vente,99500,248,,AV COLONEL PICOT,1755,83100,83137,Toulon,83,,,83137000BE0026,,,11,,3,49.33,,,,,,,2,3,Dépendance,,0,,,,,,5.959845,43.126084
2023-1125134,2023-07-18,000001,Vente,216000,112,,RUE DE L'HOPITAL FONT PRE,3671,83100,83137,Toulon,83,,,83137000AX0634,,,43,,,,,,,,,,1,3,Dépendance,,0,,,,,,,
2023-1125134,2023-07-18,000001,Vente,216000,34,,ALL DES FLAMBOYANTS,1161,83100,83137,Toulon,83,,,83137000AX0634,,,187,58.98,,,,,,,,,1,2,Appartement,58,3,,,,,,,
2023-1125135,2023-07-18,000001,Vente,404570,102,,RUE CHAMPOLLION,1390,83200,83137,Toulon,83,,,83137000DT0276,,,,,,,,,,,,,0,1,Maison,66,3,S,sols,,,314,5.895451,43.140512
2023-1125135,2023-07-18,000001,Vente,404570,102,,RUE CHAMPOLLION,1390,83200,83137,Toulon,83,,,83137000DT0276,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,314,5.895451,43.140512
2023-1125136,2023-07-04,000001,Vente,90000,40,,RUE MAISSIN,4750,83000,83137,Toulon,83,,,83137000CI0297,,,18,35.27,,,,,,,,,1,2,Appartement,35,2,,,,,,5.942475,43.122217
2023-1125139,2023-06-27,000001,Vente,332180,376,,CHE ARTHUR,0435,83200,83137,Toulon,83,,,83137000DP0207,,,,,,,,,,,,,0,1,Maison,80,4,S,sols,,,676,5.887725,43.130132
2023-1125146,2023-07-18,000001,Vente,81000,384,,BD MARECHAL JOFFRE,4830,83100,83137,Toulon,83,,,83137000CE0066,,,11,,6,55.95,7,,,,,,3,2,Appartement,49,3,,,,,,5.952806,43.123665
2023-1125150,2023-07-24,000001,Vente,162000,325,,RUE DE NICE,5380,83100,83137,Toulon,83,,,83137000AV0123,,,41,,85,53.93,,,,,,,2,2,Appartement,56,3,,,,,,5.97959,43.133322
2023-1125150,2023-07-24,000001,Vente,162000,325,,RUE DE NICE,5380,83100,83137,Toulon,83,,,83137000AV0123,,,41,,85,53.93,,,,,,,2,3,Dépendance,,0,,,,,,5.97959,43.133322
2023-1125152,2023-07-12,000001,Vente,156000,28,,AV DU LAS,4325,83200,83137,Toulon,83,,,83137000CY0366,,,236,,304,,,,,,,,2,3,Dépendance,,0,,,,,,5.916868,43.127669
2023-1125152,2023-07-12,000001,Vente,156000,28,,AV DU LAS,4325,83200,83137,Toulon,83,,,83137000CY0366,,,236,,304,,,,,,,,2,2,Appartement,92,5,,,,,,5.916868,43.127669
2023-1125157,2023-07-11,000001,Vente,400000,127,,AV DU PORT DE PLAISANCE,5907,83000,83137,Toulon,83,,,83137000BY0205,,,193,88.36,194,,,,,,,,2,2,Appartement,85,5,,,,,,5.933054,43.112836
2023-1125157,2023-07-11,000001,Vente,400000,127,,AV DU PORT DE PLAISANCE,5907,83000,83137,Toulon,83,,,83137000BY0205,,,193,88.36,194,,,,,,,,2,3,Dépendance,,0,,,,,,5.933054,43.112836
2023-1125157,2023-07-11,000001,Vente,400000,9012,,AV DU PORT DE PLAISANCE,5907,83000,83137,Toulon,83,,,83137000BY0205,,,719,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.933054,43.112836
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,393,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,372,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,373,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,374,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,375,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,376,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,377,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,378,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,379,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,380,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,381,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,382,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,383,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,384,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,385,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,386,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,387,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,388,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,389,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,390,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,391,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,392,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,483,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,482,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,481,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,480,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,479,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,478,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,477,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,476,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,475,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,402,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,401,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,400,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,399,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,398,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,397,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,396,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,395,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,394,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,408,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,409,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,335,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,410,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,334,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,333,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,332,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,331,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,411,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,412,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,330,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,407,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,336,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,337,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,321,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,338,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,339,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,329,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,340,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,413,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,414,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,415,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,416,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,417,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,418,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,419,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,328,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,403,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,420,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,421,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,422,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,423,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,424,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,425,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,426,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,427,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,428,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,429,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,430,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,431,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,432,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,433,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,404,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,327,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,405,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,406,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,322,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
2023-1125159,2023-07-12,000001,Vente en l'état futur d'achèvement,3121200,,,BD DE LA DEMOCRATIE,2145,83000,83137,Toulon,83,,,83137000AP0561,,,326,,,,,,,,,,1,,,,,,,,,,5.940553,43.12589
